Nama Instansi,Nama Satuan Kerja,Tahun Anggaran,Cara Pengadaan,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Kode RUP,Sumber Dana,Produk Dalam Negeri,Total Nilai (Rp)
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Beban Perjalanan Dinas Dalam Kota (Yandasru),42976854,APBD,Tidak,800000
KAB. MAJALENGKA,KECAMATAN KADIPATEN - 7.01.0.00.0.00.10.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Makanan dan Minuman Rapat,65431891,APBD,Ya,1200000
KAB. MAJALENGKA,PUSKESMAS CIGASONG - 1.02.0.00.0.00.01.0032,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,64982360,APBD,Ya,31500000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Beban Perjalanan Dinas Paket Meeting Dalam Kota Pertemuan Koordinasi/Advokasi/Sosialisasi Dalam Rangka Pencegahan dan Pengendalian Penyakit Tingkat Kabupaten Majalengka (P2P),43034031,APBD,Tidak,48300000
KAB. MAJALENGKA,"DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA - 2.08.2.14.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,64249173,APBD,Ya,9137690
KAB. MAJALENGKA,KECAMATAN SINDANG - 7.01.0.00.0.00.22.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,65661183,APBD,Ya,250000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Belanja Jasa Konsultasi Pengawasan Arsitektur,64139227,APBD,Ya,60000000
KAB. MAJALENGKA,KECAMATAN LEUWIMUNDING - 7.01.0.00.0.00.14.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65492292,APBD,Ya,1207500
KAB. MAJALENGKA,KECAMATAN CIKIJING - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64609048,APBD,Ya,120000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,"Perencana Pekerjaan Taman Gedung Rawat Jalan, Taman VIP dan Taman Samping Mawar [#] Belanja Jasa Konsultansi Perencana Kontruksi",66859384,BLUD,Ya,6016676
KAB. MAJALENGKA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64788537,APBD,Ya,1850000
KAB. MAJALENGKA,KECAMATAN MALAUSMA - 7.01.0.00.0.00.18.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Makanan dan Minuman Rapat,64702408,APBD,Ya,525000
KAB. MAJALENGKA,PUSKESMAS SUKAHAJI - 1.02.0.00.0.00.01.0003,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota_Pelayanan Imunisasi BIAS,42285653,APBD,Tidak,2720000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64699465,APBD,Ya,600000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2026,Swakelola,-,-,Penyediaan Jasa Pelayanan Umum Kantor,43071730,APBD,Tidak,113456000
KAB. MAJALENGKA,KECAMATAN PANYINGKIRAN - 7.01.0.00.0.00.20.0000,2026,Penyedia,Pengadaan Langsung,Barang," Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover",65812809,APBD,Ya,315000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Sewa Mebel,64122398,APBD,Ya,5000000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65843464,APBD,Ya,400000
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,2026,Swakelola,-,-,Skrining dan tindak lanjut hasil skrining masalah kesehatan jiwa di UKBM/Lembaga; Belanja perjalanan dinas dalam kota,42266361,APBD,Tidak,4480000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65886455,APBD,Ya,13500000
KAB. MAJALENGKA,KECAMATAN KADIPATEN - 7.01.0.00.0.00.10.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Makanan dan Minuman Rapat,65431836,APBD,Ya,1500000
KAB. MAJALENGKA,BADAN KESATUAN BANGSA DAN POLITIK - 8.01.2.19.0.00.01.0000,2026,Swakelola,-,-,Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan penata layanan operasional,42196074,APBD,Tidak,105456000
KAB. MAJALENGKA,BADAN KESATUAN BANGSA DAN POLITIK - 8.01.2.19.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64038951,APBD,Ya,7000000
KAB. MAJALENGKA,PUSKESMAS KASOKANDEL - 1.02.0.00.0.00.01.0022,2026,Penyedia,E-Purchasing,Barang,Persediaan untuk Dijual/Diserahkan Kepada Masyarakat Pemberian Makanan Tambahan (PMT) untuk Balita Bermasalah Gizi (Puskesmas Kasokandel),64473007,APBD,Ya,126772800
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,2026,Swakelola,-,-,Fasilitasi pelaksanaan First Aider Pertolongan Pertama pada Luka Psikologis (P3LP) di sekolah; Belanja perjalanan dinas dalam kota,42266362,APBD,Tidak,800000
KAB. MAJALENGKA,PUSKESMAS SUKAHAJI - 1.02.0.00.0.00.01.0003,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota_Pemberdayaan kader dalam rangka pencegahan dan pengendalian penyakit tidak menular,42285721,APBD,Tidak,3200000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.17.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64800965,APBD,Ya,2400000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64080981,APBD,Ya,20625000
KAB. MAJALENGKA,PUSKESMAS MAJALENGKA - 1.02.0.00.0.00.01.0008,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42409523,APBD,Tidak,5600000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64701598,APBD,Ya,2800000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia ",43346275,APBD,Tidak,46450000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65178010,APBD,Ya,2750000
KAB. MAJALENGKA,KECAMATAN SINDANGWANGI - 7.01.0.00.0.00.23.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Langganan Jurnal/Surat Kabar/Majalah,65798548,APBD,Ya,5000000
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42267059,APBD,Tidak,8640000
KAB. MAJALENGKA,KECAMATAN CIGASONG - 7.01.0.00.0.00.04.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Meneruskan pengerasan jalan pertanian Blok Rangkas Bitung Lingkungan Mekarlapian RT. 009 RW 004 Kelurahan Cicenang Panjang 112m Lebar 1.2m Tinggi 5 cm,66854326,APBD,Ya,120000000
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak,65251144,APBD,Ya,252000
KAB. MAJALENGKA,KECAMATAN KASOKANDEL - 7.01.0.00.0.00.11.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65281822,APBD,Ya,3250000
KAB. MAJALENGKA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64810155,APBD,Ya,1100000
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42291459,APBD,Tidak,6720000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat (Pemeliharaan Jalan Desa Argasari),63180155,APBD,Ya,200000000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Perjalanan Dinas Dalam Kota,42365454,APBD,Tidak,174760000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Tidak Terduga,42194015,APBD,Tidak,2555009850
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.17.0000,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,64097808,APBD,Ya,115500000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Peralatan dan Mesin-Alat Bengkel dan Alat Ukur-Alat Bengkel Tak Bermesin-Perkakas Standard (Standard Tools),66504328,APBD,Ya,3000000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65182616,APBD,Ya,315000
KAB. MAJALENGKA,KECAMATAN SUKAHAJI - 7.01.0.00.0.00.24.0000,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",42532021,APBD,Tidak,1800000
KAB. MAJALENGKA,PUSKESMAS BANTARUJEG - 1.02.0.00.0.00.01.0030,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42287719,APBD,Tidak,14320000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,"Belanja Jasa Iklan / Reklame, Film, dan Pemotretan",65503937,BLUD,Ya,3600000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan Untuk Kegiatan Kantor-Bahan Cetak (Fotocopi),64239565,APBD,Ya,8182500
KAB. MAJALENGKA,"DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA - 2.08.2.14.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pendingin,64361448,APBD,Ya,5000000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Mebel,64014572,APBD,Ya,81915690
KAB. MAJALENGKA,KECAMATAN CINGAMBUL - 7.01.0.00.0.00.06.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,66129533,APBD,Ya,600000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa BLUD (Belanja Sewa/KSO SIMRS),64982390,BLUD,Ya,2233630800
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Pakaian Batik Tradisional,65843097,APBD,Ya,5000000
KAB. MAJALENGKA,DINAS PERDAGANGAN DAN PERINDUSTRIAN - 3.30.3.31.0.00.01.0000,2026,Swakelola,-,-,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,42342992,APBD,Tidak,11700000
KAB. MAJALENGKA,KECAMATAN DAWUAN - 7.01.0.00.0.00.07.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,65616495,APBD,Ya,140000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,64699292,APBD,Ya,210000
KAB. MAJALENGKA,KECAMATAN PALASAH - 7.01.0.00.0.00.19.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65652244,APBD,Ya,1500000
KAB. MAJALENGKA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Personal Computer,64782848,APBD,Ya,10000000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada Jabatan Pengelola Umum Operasional,42540379,APBD,Tidak,26364000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, Instruktur dan Panitia",65379086,BLUD,Ya,36000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Jasa Kalibrasi,65394647,APBD,Ya,150462000
KAB. MAJALENGKA,PUSKESMAS MUNJUL - 1.02.0.00.0.00.01.0015,2026,Penyedia,E-Purchasing,Barang,Persediaan untuk Dijual/Diserahkan Kepada Masyarakat- GIZI - Pemberian Makanan Tambahan (PMT) untuk Balita Gizi Kurang; ,64979674,APBD,Ya,120400
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Jasa Tenaga Pendidikan (Honorarium Operator Sekolah Dasar),66750462,APBD,Ya,126000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Beban Sewa Lapangan Lainnya (Promkes Kampanye Germas),64722498,APBD,Ya,20000000
KAB. MAJALENGKA,KECAMATAN SINDANG - 7.01.0.00.0.00.22.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,65648325,APBD,Ya,17545700
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Lembur (Makan Lembur Penyusunan Dokumen Perencanaan Perangkat Daerah),64910495,APBD,Ya,4500000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Penyedia,E-Purchasing,Jasa Konsultansi,Belanja Jasa konsultasi Berorientasi Layanan-Jasa Studi Penelitian dan Bantuan Teknik,66797558,APBD,Ya,50000000
KAB. MAJALENGKA,KECAMATAN DAWUAN - 7.01.0.00.0.00.07.0000,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",42811693,APBD,Tidak,2500000
KAB. MAJALENGKA,KECAMATAN BANJARAN - 7.01.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,65616952,APBD,Ya,2352500
KAB. MAJALENGKA,"DINAS KETENAGAKERJAAN, KOPERASI DAN USAHA KECIL MENENGAH - 2.07.2.17.3.32.07.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64157750,APBD,Ya,42750000
KAB. MAJALENGKA,KECAMATAN LIGUNG - 7.01.0.00.0.00.15.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,64723693,APBD,Ya,5625000
KAB. MAJALENGKA,KECAMATAN JATIWANGI - 7.01.0.00.0.00.09.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,64432793,APBD,Ya,5724600
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Sewa Hotel,64133205,APBD,Ya,6000000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,64087934,APBD,Ya,1890000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,64700698,APBD,Ya,495000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,64902642,APBD,Ya,5750000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,"Penyediaan Barang, Belanja Bahan-Bahan dan Alat Laboratorium E-Purchasing RSUD Majalengka",65501056,BLUD,Ya,500000000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Taman [ - ] Perbaikan dan Pembuatan Nama-nama Fasilitas Umum,65496383,APBD,Ya,115000000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Swakelola,-,-,Belanja Insentif Pegawai Non ASN atas Pemungutan Pajak Air Tanah,42358403,APBD,Tidak,3111426
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.17.0000,2026,Penyedia,Dikecualikan,Jasa Lainnya,"Beban Pembayaran Pajak, Bea, dan Perizinan",64060074,APBD,Ya,300000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,66699497,APBDP,Ya,16625000
KAB. MAJALENGKA,KECAMATAN TALAGA - 7.01.0.00.0.00.26.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,64720751,APBD,Ya,60000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat Pertemuan koordinasi dan evaluasi program PKKD (P2PTM Keswa),64945777,APBD,Ya,700000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65178613,APBD,Ya,2453000
KAB. MAJALENGKA,PUSKESMAS MUNJUL - 1.02.0.00.0.00.01.0015,2026,Swakelola,-,-,"Balanja perjalanan dinas dalam kota - TB -Penemuan kasus aktif dan pemantauan pengobatan TBC (Investigasi kontak TBC, pelacakan kasus TBC mangkir dan Pemantauan menelan obat TBC, pemberian terapi pencegahan TBC, penemuan kasus ILTB)",42560306,APBD,Tidak,20800000
KAB. MAJALENGKA,KECAMATAN CIGASONG - 7.01.0.00.0.00.04.0000,2026,Penyedia,E-Purchasing,Barang,Penyediaan Komponen InstalasiListrik/Penerangan Bangunan Kantor,65955291,APBD,Ya,15015848
KAB. MAJALENGKA,PUSKESMAS WARINGIN - 1.02.0.00.0.00.01.0028,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42785497,APBD,Tidak,2080000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Jasa Tenaga Ahli,42898650,APBD,Tidak,1500000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,65646256,APBD,Ya,4200000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42281842,APBD,Tidak,14400000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,Dikecualikan,Barang,Belanja Bahan-Bahan Bakar dan Pelumas,64087982,APBD,Ya,180000000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Komputer-Peralatan Komputer-Peralatan Personal Computer,64700169,APBD,Ya,1000000
KAB. MAJALENGKA,KECAMATAN SINDANGWANGI - 7.01.0.00.0.00.23.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65798041,APBD,Ya,700000
KAB. MAJALENGKA,PUSKESMAS LEMAHSUGIH - 1.02.0.00.0.00.01.0016,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42289556,APBD,Tidak,11040000
KAB. MAJALENGKA,KECAMATAN BANJARAN - 7.01.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,65616949,APBD,Ya,1381250
KAB. MAJALENGKA,KECAMATAN RAJAGALUH - 7.01.0.00.0.00.21.0000,2026,Swakelola,-,-,Penyediaan Jasa Pelayanan Umum Kantor,42750503,APBD,Tidak,52728000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover (Penjilidan),64150221,APBD,Ya,350000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Alat Kedokteran ICU; Tempat Tidur Pasien ICU RSUD Majalengka (DBHCHT) ,65031342,APBD,Ya,149184000
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42397305,APBD,Tidak,1440000
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota -Pelayanan Kesehatan Penyakit Menular dan Tidak Menular -PKM MARGAJAYA,42372957,APBD,Tidak,3840000
KAB. MAJALENGKA,KECAMATAN KADIPATEN - 7.01.0.00.0.00.10.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65431669,APBD,Ya,270000
KAB. MAJALENGKA,PUSKESMAS LEMAHSUGIH - 1.02.0.00.0.00.01.0016,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42289542,APBD,Tidak,21840000
KAB. MAJALENGKA,PUSKESMAS BANTARUJEG - 1.02.0.00.0.00.01.0030,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42287771,APBD,Tidak,26000000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64022816,APBD,Ya,2880000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,2026,Swakelola,-,-,Beban Jasa Tenaga Pelayanan Umum,42527682,APBD,Tidak,1162800000
KAB. MAJALENGKA,KECAMATAN SUKAHAJI - 7.01.0.00.0.00.24.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,64906134,APBD,Ya,2140000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan penata layanan operasional,66752608,APBDP,Ya,429000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Belanja Modal Instalasi Air Buangan Domestik,66710074,APBD,Ya,100000000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65228016,APBD,Ya,60037500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Kulur - Telargedang),65566500,APBD,Ya,200000000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Sewa Alat Rumah Tangga Lainnya (Home Use),66333010,APBD,Ya,649000000
