Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA - 5.03.5.04.0.00.01.0000,01KH39B9XNFF2JFV9AYW60YBQB,63474710,2026,E-Katalog 6.0,APBD,CIPTA SARANA UTAMA,E-Purchasing,Jasa Lainnya,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAYMENT OUTSIDE SYSTEM,11790000,11790000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KJY4D4TEJDF57DPSCK2G1YR3,66208236,2026,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,700000,700000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01KHQAA2NFZEG9T9NWFGJY4AQ6,64924075,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang,Penyediaan Bahan Logistik Kantor,ON PROCESS,23972295,23972295
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KKB23S34NTHY301S30ZCZA58,65210814,2026,E-Katalog 6.0,BLUD,ALKES INDO TRIMITRA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),PAYMENT OUTSIDE SYSTEM,3441000,0
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KERBDKBHSH57W73TGT258VD0,63263731,2026,E-Katalog 6.0,BLUD,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1680000,1680000
KAB. MAJALENGKA,PUSKESMAS MAJALENGKA - 1.02.0.00.0.00.01.0008,01KPD56A8WDYTA89P5G0PB35ZB,64600197,2026,E-Katalog 6.0,BLUD,PRATAMA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD Puskesmas Majalengka,ON PROCESS,1999800,1999800
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01KKG3K87D0PA3K7KPHH6V2Q2F,64503491,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,997500,997500
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KF0C1MPV0SA1VQSVQ36JJ1HP,63596099,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1500000,1500000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01KN6DGTGFJSPE9MGJSVB8HQKB,64511165,2026,E-Katalog 6.0,APBD,SINARJATI,E-Purchasing,Barang,Belanja Bahan-Bahan Lainnya,ON PROCESS,47580000,47580000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KHSXW71F04PQBR41CXYFG81W,65210814,2026,E-Katalog 6.0,BLUD,IMFARMIND FARMASI INDUSTRI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),PAYMENT OUTSIDE SYSTEM,599400,599400
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KKG8RK53D9QAXGSNVRSYH3A5,66404623,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,2362500,2362500
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KFMC5P0FYBGPP0HCC4XN6E14,63011253,2026,E-Katalog 6.0,APBD,CHICCO,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,13552275,13552275
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KJVPPZVB0WT8J0K6W3546WGF,65641002,2026,E-Katalog 6.0,APBD,ANGKASA FLANK GROUP,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,38361600,38361600
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KGPC2RZFQRXT19TKMS43BDFS,65134654,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang," Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak - Penyediaan Spanduk dan Backdrop / Baligo (Sub Kegiatan Penyediaan Barang Cetakan dan Penggandaan)",ON PROCESS,11199989,11199989
KAB. MAJALENGKA,PUSKESMAS CINGAMBUL - 1.02.0.00.0.00.01.0007,01KPCMTM2HQX6A1X4E3YQCEGD4,64600977,2026,E-Katalog 6.0,APBD,BADUL,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,6010000,6010000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10787702000,65480168,2026,Non Tender,APBD,ARKASHA UTAMA CONSTRUCTION,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Abdul Majid),SELESAI,199321318,199321318
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01KAAVBNE97N3AVWZ6NMPWJPQY,66026518,2026,E-Katalog 6.0,APBD,SYSMEX INDONESIA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD  ,ON PROCESS,629370,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01KDYR5A56GVH22WRAMKA9ZPPP,62235027,2026,E-Katalog 6.0,BLUD,SEKAR SUCI RSUD CIDERES,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Belanja Makanan dan Minuman Pasien),ON PROCESS,782260501,782260501
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KKJJ9G8JQB6AMFVE8RHTPQ0X,66404186,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Pekerjaan Konstruksi,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak dan penggandaan,ON PROCESS,6192900,6192900
KAB. MAJALENGKA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.02.0000,01KJVYKQ5D2YBN7HQTYAQ3HSTR,66086964,2026,E-Katalog 6.0,APBD,AGAM MITRA MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,2855000,2855000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KKDCQW978SPZYCDMPQF3XZZS,64023613,2026,E-Katalog 6.0,APBD,PRATAMA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,700000,700000
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,01KN10CKJH75YBTA0RE9JTG8EP,66755610,2026,E-Katalog 6.0,APBD,FADILAH FAUZAN NUGRAHA,E-Purchasing,Jasa Lainnya,belanja barang dan jasa BLUD UPTD Puskesmas Malausma,ON PROCESS,1343000,1343000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KH592EQ7754JA3RQ4ZWKNTWZ,62527631,2026,E-Katalog 6.0,APBD,PT INDO PRIANGAN KATULISTIWA,E-Purchasing,Barang," Belanja Obat-Obatan-Obat",ON PROCESS,42638430,42638430
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KJVWJ08XF77T0WB7QTTZN7Y4,64902762,2026,E-Katalog 6.0,APBD,BADUL,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,ON PROCESS,60419187,60419187
KAB. MAJALENGKA,PUSKESMAS SINDANG - 1.02.0.00.0.00.01.0029,01KNP2MYHD5JQFFF48YCXJNXGB,64473585,2026,E-Katalog 6.0,APBD,SARI TANI SERA,E-Purchasing,Barang,Pengadaan Barang Dan Jasa BLUD,ON PROCESS,2850000,2850000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KJE7ANGPGNRM9PBTBHBBPSGT,66824067,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),ON PROCESS,7947071,7947071
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KK0V164X03X45APSKK9QR7NY,62614729,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,4011217,4011217
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01KG3VSRKY5VBQVC0J723BSPEC,63263731,2026,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,475000,475000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KKJQC0Z4PKFKZ253YEWP970V,65134654,2026,E-Katalog 6.0,APBD,AILSA NANDA,E-Purchasing,Barang," Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak - Penyediaan Spanduk dan Backdrop / Baligo (Sub Kegiatan Penyediaan Barang Cetakan dan Penggandaan)",ON PROCESS,4100000,4100000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJ3WBFSYT5ZZPNBR2H49F2HP,65025134,2026,E-Katalog 6.0,BLUD,KHADIJAH ZAMZAM UTAMA,E-Purchasing,Barang,Perbaikan Alat Kedokteran dan Kesehatan- Alat Kedokteran Alat Kedokteran Umum BLUD RSUD Majalengka (EP),ON PROCESS,24686400,24686400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJARDQS7BBY3CTAKYY4HN69G,65499997,2026,E-Katalog 6.0,BLUD,HEXPHARM JAYA LABORATORIES,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,34274303,34274303
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KJBVNB4G1M68HX7B57D57K82,66294807,2026,E-Katalog 6.0,APBD,ANGKASA FLANK GROUP,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,174999825,174999825
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMJQ81W4WD0CYPHR2CK5PKWN,65499997,2026,E-Katalog 6.0,BLUD,ASTRAZENECA INDONESIA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,62990902,0
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KGHAFXEV1P0H8F0GE7T7Y0KW,62925705,2026,E-Katalog 6.0,APBD,BAYANAKA ELBERK,E-Purchasing,Barang,Belanja Makanan dan Minuman Jamuan Tamu,ON PROCESS,64000000,64000000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01KFZ54BPNGXEERK5T46Y52NNC,64182546,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Pemberian Makanan Tambahan (PMT) untuk Bumil KEK dan Resiko KEK (UPTD Puskesmas Ligung),ON PROCESS,86688000,86688000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KPM7N53CEJYC1EVJX4Z2Q8TY,64904494,2026,E-Katalog 6.0,APBD,JEMBAR PERKASA ENERGY,E-Purchasing,Barang,Belanja Pakaian Adat Daerah,ON PROCESS,171499992,171499992
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KP2JWR4V7J74AR4YV23PVCXA,66824510,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,4037500,4037500
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KFCR95RTTD0B2XD2BVD35XVP,62916109,2026,E-Katalog 6.0,APBD,WASTU MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor - Bahan Cetak,ON PROCESS,47140368,47140368
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KEBR8SDJMVW3BVD0HTKBE153,62531038,2026,E-Katalog 6.0,APBD,TRISNA AUFA BUANA,E-Purchasing,Jasa Lainnya,Belanja Jasa Pengolahan Sampah,ON PROCESS,81079919,81079919
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01KH079A73W9YMG1BZAM4FT5WV,64221780,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,PAYMENT OUTSIDE SYSTEM,2205000,2205000
KAB. MAJALENGKA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,01KP2TZD2N1N17TEZZ9G09KHPR,64134764,2026,E-Katalog 6.0,APBD,BAYOR JAYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya,ON PROCESS,15000000,15000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KMX84GN9XDCF6RVSQQ1ZXZ2H,65499997,2026,E-Katalog 6.0,BLUD,TROPICA MAS PHARMACEUTICALS,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,7938454,7938454
KAB. MAJALENGKA,PUSKESMAS SUKAHAJI - 1.02.0.00.0.00.01.0003,01KNK61H0HPG3KAPC1C8B8ZQ4R,66843492,2026,E-Katalog 6.0,APBD,ALAKSMI JAYA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat_Pengelolaan Pelayanan Kesehatan Ibu Hamil_Kelas Ibu Hamil,ON PROCESS,1960000,1960000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01KGEPN51SR2Z68WSEC1GK6XA3,64398008,2026,E-Katalog 6.0,APBD,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1487500,1487500
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KGH2MR0A75C2VNVMQJV8GYHE,64801398,2026,E-Katalog 6.0,APBD,GILAR ANDRIYA PERMANA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,2283300,2283300
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KJC7HXZQ4YGSSASMVA4E70VC,65499997,2026,E-Katalog 6.0,BLUD,NOVARTIS INDONESIA,E-Purchasing,Barang,"Penyediaan Barang, Belanja Obat-obatan E-Purchasing RSUD Majalengka",ON PROCESS,30369600,0
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,01KNNN40DYVKPT227XNQ75NN0H,64093384,2026,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,ON PROCESS,1032250,1032250
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01KJ6GWGA75NTBYMRC3E2RC91Z,64396315,2026,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,ON PROCESS,8996550,8996550
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KMM7ESTCTX95FYN36R4FZRKD,66294807,2026,E-Katalog 6.0,APBD,ANGKASA FLANK GROUP,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,82949917,82949917
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01KG1EPCR24870V8KTQ3447DPE,64451014,2026,E-Katalog 6.0,APBD,BERKAH AZKA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD- UPTD Puskesmas Sumberjaya,PAYMENT OUTSIDE SYSTEM,3360000,3360000
KAB. MAJALENGKA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,01KKB3NT42KWED4G0H2N97CZ4C,64105481,2026,E-Katalog 6.0,APBD,BATARA RAHAYU DIPANAGARA,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,11000000,11000000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KER2DHNYV24ZGAV3MH3723HQ,63125001,2026,E-Katalog 6.0,APBD,DUA PUTRA,E-Purchasing,Barang,Pemeliharaan Peralatan dan Mesin Lainnya,ON PROCESS,4750000,4750000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KH2T0FB4QZPEGBPT5Y10MPP1,64114905,2026,E-Katalog 6.0,APBD,LALA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,8075000,8075000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KMY1GKV25KGNMC5ZA85HPMD6,64571119,2026,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Tim Sarpras & Mutu),ON PROCESS,9275000,9275000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01KJCBNN43ZDWF9E3FFJ038XZF,64901803,2026,E-Katalog 6.0,APBD,WIJAYA KUSUMA ABADI,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,75240000,75240000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10786812000,65518318,2026,Non Tender,APBD,cv dharmawan jaya,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Gandu - Sinarjati),SELESAI,298413943,298413943
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KJBQF47A7CPH50M1X8KPW0S9,64081071,2026,E-Katalog 6.0,APBD,ROSANDY ALAM KARYA,E-Purchasing,Barang,Bahan Bangunan dan Konstruksi (Patok),ON PROCESS,40800000,40800000
KAB. MAJALENGKA,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,01KH2GHK6DH46JBSB2YA7WCNGM,63536564,2026,E-Katalog 6.0,APBD,ANINDIRA KIRANIA KATERING,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan (Belanja Makanan dan Minuman Piket),ON PROCESS,161120000,161120000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KG1WQEGY4MHKZT1M0YP8G4PR,64632057,2026,E-Katalog 6.0,APBD,WILDA RUSDI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,900000,900000
KAB. MAJALENGKA,PUSKESMAS LEMAHSUGIH - 1.02.0.00.0.00.01.0016,01KN683SR769PQ3811HY3SF7BR,64276227,2026,E-Katalog 6.0,APBD,ALKES INDO TRIMITRA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,28299450,28299450
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KKAXC9A4R1VVVN196EA1FATK,65377654,2026,E-Katalog 6.0,BLUD,CAUSA PRIMA,E-Purchasing,Barang,Belanja Alat Tulis Kantor,ON PROCESS,36787065,36787065
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01KFD1THWA1KGAMKENTMK5TXM6,62527631,2026,E-Katalog 6.0,APBD,KALVENTIS SINERGI FARMA,E-Purchasing,Barang," Belanja Obat-Obatan-Obat",ON PROCESS,17940930,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01KN3WFT1SRBGZN76W8CV54RR6,64679514,2026,E-Katalog 6.0,APBD,NUNUNG NURHASANAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,875000,875000
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,01KKG2RB1H0K831N0MDKA80QTA,62521049,2026,E-Katalog 6.0,BLUD,MEMED AHMADI,E-Purchasing,Barang,Belanja Barang dan Jasa UPTD Puskesmas Sindangwangi,PAYMENT OUTSIDE SYSTEM,1778553,1778553
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01KPMP1HGT6HM82JEGRCM6PSF2,65154981,2026,E-Katalog 6.0,APBD,LALA,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat (Biakes),ON PROCESS,1575000,1575000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,01KH35NJJ0JGDWBNYH048N9MFW,64024609,2026,E-Katalog 6.0,APBD,MULTI KARYA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,ON PROCESS,11576575,11576575
KAB. MAJALENGKA,DINAS PEMBERDAYAAN MASYARAKAT DESA - 2.13.0.00.0.00.01.0000,01KNH00PK3PB8KJFW5K4684RYR,66614725,2026,E-Katalog 6.0,APBD,ANINDIRA KIRANIA KATERING,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,12425000,12425000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KK8K0VEGWNQ2J0R2RVD2WPJ5,64013479,2026,E-Katalog 6.0,APBD,HERRY SUPRIYADI,E-Purchasing,Jasa Lainnya,"Belanja Pemeliharaan Alat Studio, Komunikasi, dan Pemancar-Alat Komunikasi-Alat Komunikasi Lainnya",ON PROCESS,5956000,5956000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KG1X2Y1DEX3W26M0ZKRPX99D,64586005,2026,E-Katalog 6.0,APBD,WILDA RUSDI,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,1350000,1350000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10796769000,63180155,2026,Non Tender,APBD,cv dharmawan jaya,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat (Pemeliharaan Jalan Desa Argasari),BERLANGSUNG,198918357,198918357
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10768515000,64815457,2026,Non Tender,APBD,CV. YAD JAYA PERKASA,Pengadaan Langsung,Pengadaan Barang,"Belanja Bahan-Bahan Bangunan dan Konstruksi (Bahan Pemeliharaan Jaringan Irigasi D.I Cimonde (Sal.Cimonde 2), Bahan Pemeliharaan Jaringan Irigasi D.I Cisambeng, Bahan Pemeliharaan Jaringan Irigasi D.I Leuwibatu) pada UPTD SDA Sukahaji",SELESAI,68627048,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10787906000,65659248,2026,Non Tender,APBD,CV.ADIBRATA JAYA PERSADA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Nangerang - Patuanan (Opsen PKB)),SELESAI,199297603,199297603
KAB. MAJALENGKA,"DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA - 2.08.2.14.0.00.01.0000",01KNR6C4H56CK2D3XE0RWB6HDM,63802869,2026,E-Katalog 6.0,APBD,LALA,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,9500000,9500000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01KG13R52PVKE909SXCK2R06N8,64552628,2026,E-Katalog 6.0,APBD,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,1187500,1187500
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,01KN1H67PN1GZVE95Y6P743BXX,64030058,2026,E-Katalog 6.0,APBD,MEKARWANGI,E-Purchasing,Jasa Lainnya,Belanja Sewa Kendaraan Bermotor Penumpang (Pemuda pelopor),ON PROCESS,4900000,4900000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10787718000,65894209,2026,Non Tender,APBD,CV. KENCANA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Parakan - Cisetu),SELESAI,198988991,198988991
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01KNV64J0ZRVVYJZCG1VNGD99X,66580151,2026,E-Katalog 6.0,APBD,AURORA DUA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,ON PROCESS,14849436,14849436
